"customer_id","account_num","lname","fname","mi","address1","address2","address3","address4","city","state_province","postal_code","country","customer_region_id","phone1","phone2","birthdate","marital_status","yearly_income","gender","total_children","num_children_at_home","education","date_accnt_opened","member_card","occupation","houseowner","num_cars_owned"
2929,23601315617.00,"Bagno","Dianne","M.","792 Myrtle Drive",,,,"San Diego","CA","64655","USA",7,"410-555-7340","567-555-8018",1963/11/5 00:00:00,"S","$70K - $90K","M",4,0,"Bachelors Degree",1992/6/24 00:00:00,"Bronze","Professional","N",3
2930,23608160614.00,"Wallace","Everett","L.","6975 Olivera Road",,,,"San Diego","CA","78659","USA",7,"660-555-4719","356-555-6083",1950/9/19 00:00:00,"S","$70K - $90K","F",5,0,"Partial High School",1993/7/6 00:00:00,"Bronze","Professional","N",4
2931,23616040900.00,"Winsor","W.","C.","3089 Hayes Court",,,,"Langford","BC","18128","Canada",102,"756-555-2326","321-555-2547",1920/11/21 00:00:00,"S","$10K - $30K","F",5,0,"High School Degree",1993/2/9 00:00:00,"Normal","Skilled Manual","N",0
2932,23633223176.00,"Barile","Don","C.","4839 Belle Dr",,,,"Berkeley","CA","71000","USA",36,"128-555-7333","371-555-2897",1938/9/16 00:00:00,"S","$10K - $30K","F",4,0,"Partial High School",1993/2/11 00:00:00,"Normal","Skilled Manual","N",0
2933,23640518784.00,"Belding","Richard",,"1207 Erie Dr",,,,"Imperial Beach","CA","29237","USA",14,"487-555-7226","359-555-6990",1942/2/14 00:00:00,"S","$90K - $110K","F",1,0,"Partial High School",1991/11/12 00:00:00,"Bronze","Professional","Y",2
2934,23640985500.00,"Hathi","Kamal",,"5866 Harvard Court",,,,"Redmond","WA","21957","USA",19,"782-555-1861","432-555-5968",1914/5/11 00:00:00,"M","$10K - $30K","M",1,1,"Partial High School",1990/10/27 00:00:00,"Normal","Skilled Manual","Y",1
2935,23647165298.00,"Tatman","Cleo",,"2489 Dianda Drive",,,,"Santa Cruz","CA","91748","USA",40,"263-555-9383","682-555-3347",1933/5/18 00:00:00,"S","$70K - $90K","M",2,0,"High School Degree",1991/12/15 00:00:00,"Bronze","Professional","Y",1
2936,23656376000.00,"Hawley","Philip",,"7402 Oakgrove Rd",,,,"Coronado","CA","76944","USA",8,"160-555-9961","779-555-9954",1950/6/4 00:00:00,"S","$70K - $90K","F",3,0,"Bachelors Degree",1994/5/27 00:00:00,"Bronze","Professional","N",3
2937,23657867300.00,"Reetz","Howard",,"6934 Dos Encinas",,,,"Royal Oak","BC","13898","Canada",100,"563-555-7111","390-555-9619",1956/9/19 00:00:00,"M","$70K - $90K","M",3,3,"Bachelors Degree",1993/3/21 00:00:00,"Golden","Professional","Y",4
2938,23673552900.00,"Petersen","Charles",,"2102 W. th Street",,,,"Daly City","CA","64255","USA",31,"244-555-2661","622-555-8114",1953/3/26 00:00:00,"M","$90K - $110K","M",2,2,"Bachelors Degree",1991/11/13 00:00:00,"Bronze","Professional","Y",4
2939,23695214400.00,"Spirek","Patricia","J.","1889 Stimel Drive",,,,"Oak Bay","BC","66370","Canada",99,"122-555-4357","256-555-6407",1951/2/11 00:00:00,"M","$70K - $90K","M",0,0,"Bachelors Degree",1992/3/8 00:00:00,"Golden","Management","Y",4
2940,23703759908.00,"Carrillo","Mary","O.","9965 Via Doble",,,,"Langford","BC","82888","Canada",102,"964-555-2193","637-555-4928",1978/8/26 00:00:00,"M","$50K - $70K","M",3,0,"Bachelors Degree",1990/9/20 00:00:00,"Silver","Professional","Y",4
2941,23707166300.00,"Hayes","Norene",,"2662 Limewood Place",,,,"Lemon Grove","CA","24873","USA",12,"752-555-9257","295-555-1850",1941/7/6 00:00:00,"S","$70K - $90K","M",0,0,"Bachelors Degree",1990/2/15 00:00:00,"Bronze","Professional","Y",2
2942,23710894584.00,"Stanley","Charles","H.","994 Costanza Drive",,,,"Olympia","WA","75547","USA",85,"718-555-5721","698-555-8000",1955/3/21 00:00:00,"S","$30K - $50K","F",3,0,"High School Degree",1993/8/15 00:00:00,"Bronze","Manual","N",1
2943,23718072200.00,"Freese","Roberta",,"3944 Kingsford Dr",,,,"Oakland","CA","40991","USA",37,"529-555-2414","618-555-7207",1920/8/27 00:00:00,"S","$50K - $70K","M",2,0,"Bachelors Degree",1991/1/18 00:00:00,"Bronze","Professional","N",2
2944,23732861900.00,"Norick","Jennifer",,"2530 Spring Hill Road",,,,"Burien","WA","62541","USA",74,"756-555-1164","145-555-2985",1959/8/16 00:00:00,"M","$50K - $70K","M",2,0,"Bachelors Degree",1992/9/2 00:00:00,"Bronze","Professional","Y",3
2945,23736649155.00,"Brunie","Terry",,"8389 Richard Ave.",,,,"N. Vancouver","BC","29679","Canada",97,"829-555-9143","987-555-9821",1952/7/12 00:00:00,"S","$50K - $70K","F",3,0,"Bachelors Degree",1993/7/26 00:00:00,"Bronze","Professional","N",1
2946,23738837800.00,"McCarthy","Margaret","A.","9884 S. Villa Way",,,,"N. Vancouver","BC","17390","Canada",97,"179-555-6521","775-555-7885",1913/4/7 00:00:00,"S","$110K - $130K","M",2,0,"Bachelors Degree",1991/5/6 00:00:00,"Bronze","Professional","Y",4
2947,23750001192.00,"Stewart","Andrew","M.","3344 Arguello Blvd.",,,,"Tacoma","WA","82150","USA",84,"275-555-4128","741-555-4350",1955/3/9 00:00:00,"M","$70K - $90K","F",1,1,"High School Degree",1993/8/6 00:00:00,"Normal","Professional","Y",3
2948,23763508796.00,"Medina","Nina","E.","7748 Rose Ann Ave",,,,"Concord","CA","36023","USA",46,"548-555-9135","791-555-4700",1935/9/1 00:00:00,"S","$30K - $50K","M",3,0,"High School Degree",1991/7/16 00:00:00,"Bronze","Manual","Y",2
2949,23766716718.00,"Simmons","Henrietta","A.","1462 Westcliffe Place",,,,"Metchosin","BC","40654","Canada",104,"906-555-9028","779-555-8792",1913/12/7 00:00:00,"S","$30K - $50K","F",4,0,"Partial College",1992/7/5 00:00:00,"Bronze","Clerical","N",1
2950,23771405200.00,"Larsen","Felicia","N.","6120 Appia Court",,,,"Tlaxiaco","Oaxaca","59688","Mexico",30,"541-555-7321","852-555-7771",1949/8/26 00:00:00,"M","$50K - $70K","F",2,2,"High School Degree",1993/3/16 00:00:00,"Silver","Manual","Y",2
2951,23777381200.00,"McWherter","Brad",,"2743 Veale Ave",,,,"Chula Vista","CA","56772","USA",13,"373-555-2760","792-555-5725",1918/2/19 00:00:00,"M","$30K - $50K","F",3,1,"High School Degree",1991/4/25 00:00:00,"Silver","Manual","Y",1
2952,23778277000.00,"Gilliam","Edward",,"313 Park Highlands",,,,"Yakima","WA","41968","USA",89,"270-555-3339","889-555-3332",1979/2/13 00:00:00,"S","$30K - $50K","F",1,0,"High School Degree",1992/4/8 00:00:00,"Bronze","Manual","Y",1
2953,23780744671.00,"Springs","Linda","C.","7188 Viewpoint Ct",,,,"Renton","WA","77921","USA",73,"673-555-9489","500-555-2996",1947/12/26 00:00:00,"M","$70K - $90K","M",1,0,"Partial High School",1991/2/10 00:00:00,"Bronze","Professional","N",4
2954,23785996437.00,"Kelley","Bryan","M.","5012 Freda Drive",,,,"Guadalajara","Jalisco","29278","Mexico",4,"354-555-5039","619-555-8232",1918/6/14 00:00:00,"S","$90K - $110K","F",3,0,"Graduate Degree",1994/4/15 00:00:00,"Bronze","Professional","Y",2
2955,23794209361.00,"Stafford","Robert","L.","4798 MacAlvey Drive",,,,"Newport Beach","CA","31393","USA",59,"119-555-4475","254-555-6525",1948/12/24 00:00:00,"S","$10K - $30K","F",0,0,"Partial High School",1993/6/19 00:00:00,"Normal","Skilled Manual","Y",0
2956,23798635005.00,"Archilla","Glenna","J.","2876 Morgan Territory Road",,,,"Woodland Hills","CA","21620","USA",62,"962-555-2310","635-555-5046",1937/3/8 00:00:00,"M","$110K - $130K","F",1,1,"High School Degree",1993/9/1 00:00:00,"Bronze","Professional","Y",4
2957,23798892500.00,"Terrazas","Eleanor",,"2916 Candelero Place",,,,"Arcadia","CA","88895","USA",51,"750-555-9375","293-555-1967",1932/11/13 00:00:00,"S","$150K +","M",3,0,"Bachelors Degree",1991/9/21 00:00:00,"Silver","Professional","Y",1
2958,23799788400.00,"Cunningham","Nancy",,"1248 Tanager Cir",,,,"El Cajon","CA","71576","USA",16,"716-555-5839","696-555-8117",1978/3/25 00:00:00,"M","$50K - $70K","M",1,1,"Bachelors Degree",1993/9/4 00:00:00,"Bronze","Professional","N",1
2959,23804868500.00,"Stone","George",,"5444 Bohon Circle",,,,"San Andres","DF","78721","Mexico",106,"527-555-2532","616-555-7325",1975/4/28 00:00:00,"S","$70K - $90K","F",4,0,"Bachelors Degree",1993/10/4 00:00:00,"Bronze","Professional","Y",1
2960,23824829459.00,"Hibbits","Linda","J.","6685 Norris Court",,,,"Fremont","CA","27564","USA",34,"754-555-1282","142-555-3103",1918/4/26 00:00:00,"S","$50K - $70K","M",2,0,"Bachelors Degree",1990/3/13 00:00:00,"Silver","Management","N",2
2961,23826530000.00,"Muniz","Yvonne",,"9889 Loveridge Circle","Unit B",,,"Downey","CA","78133","USA",58,"827-555-9260","985-555-9939",1955/2/3 00:00:00,"S","$30K - $50K","F",4,0,"High School Degree",1992/11/21 00:00:00,"Silver","Skilled Manual","Y",2
2962,23835402727.00,"Gramm","Pauline","C.","1386 Eastgate",,,,"Torrance","CA","65844","USA",57,"177-555-6639","773-555-8003",1936/4/11 00:00:00,"S","$30K - $50K","M",2,0,"Partial College",1993/9/9 00:00:00,"Normal","Skilled Manual","N",3
2963,23836985200.00,"Whittington","Dora","B.","4844 Spring Water St",,,,"Downey","CA","53137","USA",58,"393-555-6269","197-555-1147",1912/2/19 00:00:00,"S","$90K - $110K","M",4,0,"Graduate Degree",1993/8/6 00:00:00,"Bronze","Management","N",4
2964,23838074207.00,"Smith","Betti","J.","9249 Martin St",,,,"Issaquah","WA","84477","USA",21,"666-555-2276","909-555-6840",1924/4/8 00:00:00,"M","$30K - $50K","F",0,0,"High School Degree",1993/3/14 00:00:00,"Bronze","Manual","Y",2
2965,23838937878.00,"Young","John","M.","5617 Landana Dr",,,,"Bellingham","WA","89108","USA",78,"124-555-2169","236-555-5590",1934/4/12 00:00:00,"M","$30K - $50K","F",4,4,"Partial High School",1993/3/11 00:00:00,"Silver","Manual","Y",3
2966,23843411800.00,"Jenning","Christine",,"277 South Royal Links",,,,"Tacoma","WA","91426","USA",84,"659-555-9462","970-555-9911",1976/7/2 00:00:00,"S","$50K - $70K","F",2,0,"High School Degree",1991/7/19 00:00:00,"Golden","Skilled Manual","N",3
2967,23860738900.00,"Stout","Harold",,"6899 Jacqueline Way",,,,"Metchosin","BC","78934","Canada",104,"140-555-7983","320-555-7290",1919/12/4 00:00:00,"S","$30K - $50K","M",1,0,"Partial High School",1992/4/13 00:00:00,"Bronze","Skilled Manual","N",3
2968,23872374296.00,"Gambrel","Barbara",,"1813 Kaski Ln",,,,"Lebanon","OR","64129","USA",72,"697-555-4904","416-555-4897",1942/9/22 00:00:00,"S","$30K - $50K","M",5,0,"High School Degree",1991/2/20 00:00:00,"Bronze","Skilled Manual","N",2
2969,23873838782.00,"Shipley","Korri","M.","1345 Prospect Street",,,,"Lakewood","CA","10836","USA",56,"201-555-2054","928-555-4562",1925/10/25 00:00:00,"S","$10K - $30K","M",1,0,"Partial High School",1991/7/19 00:00:00,"Normal","Skilled Manual","N",1
2970,23877320300.00,"Cleary","Barbara","L.","6512 Bola Raton Court",,,,"El Cajon","CA","51440","USA",16,"121-555-1262","147-555-9797",1940/4/21 00:00:00,"M","$10K - $30K","M",3,3,"Partial High School",1993/8/15 00:00:00,"Normal","Manual","Y",0
2971,23878516600.00,"Sellers","Roberta",,"6299 Elmonte Drive",,,,"Novato","CA","53555","USA",42,"547-555-6040","682-555-8090",1920/3/17 00:00:00,"M","$30K - $50K","F",4,3,"Partial College",1991/6/17 00:00:00,"Golden","Clerical","Y",3
2972,23898236155.00,"Arnone","Janis","E.","4376 Golf Club Road",,,,"Redwood City","CA","70074","USA",45,"490-555-3876","163-555-6612",1954/5/10 00:00:00,"S","$70K - $90K","M",4,0,"Bachelors Degree",1992/5/23 00:00:00,"Bronze","Management","N",4
2973,23903166100.00,"Griffin","Wendy","C.","4417 W. Watson Court",,,,"Kirkland","WA","38350","USA",63,"278-555-1940","720-555-3533",1927/3/20 00:00:00,"S","$50K - $70K","M",5,0,"Bachelors Degree",1993/5/24 00:00:00,"Bronze","Professional","N",1
2974,23905108000.00,"Ardell","Lorraine",,"5404 Panoramic Ave",,,,"Acapulco","Guerrero","93738","Mexico",28,"243-555-7404","224-555-9683",1947/6/12 00:00:00,"M","$30K - $50K","M",1,1,"High School Degree",1992/1/4 00:00:00,"Bronze","Skilled Manual","N",3
2975,23910338300.00,"Owen","Peter",,"8354 Tice Valley Blv.",,,,"National City","CA","28176","USA",9,"645-555-4672","495-555-5807",1976/3/13 00:00:00,"M","$70K - $90K","F",2,1,"Bachelors Degree",1990/10/2 00:00:00,"Bronze","Professional","N",3
2976,23916936516.00,"Sluder","Brenda","L.","6939 E. th Street",,,,"Newport Beach","CA","49726","USA",59,"633-555-8764","921-555-1586",1950/10/8 00:00:00,"M","$30K - $50K","M",4,4,"High School Degree",1994/11/8 00:00:00,"Bronze","Skilled Manual","Y",2
2977,23938399553.00,"Hanson","Chad","C.","144 Castro Street",,,,"Los Angeles","CA","49325","USA",3,"706-555-7743","864-555-8422",1950/5/9 00:00:00,"S","$110K - $130K","M",4,0,"Partial High School",1991/5/10 00:00:00,"Bronze","Professional","Y",2
2978,23943350900.00,"Buerger","Phil",,"1640 Walter Way",,,,"Marysville","WA","29542","USA",82,"956-555-5122","652-555-6486",1975/6/26 00:00:00,"S","$30K - $50K","F",1,0,"Bachelors Degree",1992/10/25 00:00:00,"Bronze","Professional","Y",3
2979,23946113586.00,"Chaffin","Diane",,"7753 Liana Lane",,,,"Port Hammond","BC","94303","Canada",98,"152-555-2729","856-555-6608",1913/1/4 00:00:00,"M","$130K - $150K","F",4,1,"Bachelors Degree",1991/8/3 00:00:00,"Bronze","Professional","Y",3
2980,23969942300.00,"Preece","Connie",,"9503 Clark Creek Lane",,,,"Daly City","CA","48176","USA",31,"664-555-2393","668-555-3300",1957/11/17 00:00:00,"M","$30K - $50K","F",4,4,"High School Degree",1993/11/9 00:00:00,"Golden","Manual","Y",3
2981,23975118994.00,"Azar","Lynn","C.","5871 Bryce Drive",,,,"Yakima","WA","79098","USA",89,"783-555-7629","895-555-2050",1929/8/18 00:00:00,"M","$110K - $130K","F",1,0,"Bachelors Degree",1990/8/2 00:00:00,"Bronze","Professional","Y",4
2982,23980102500.00,"Lyles","Bambi",,"531 Leisure Lane",,,,"Spring Valley","CA","98132","USA",15,"418-555-5922","729-555-6372",1971/10/15 00:00:00,"M","$10K - $30K","M",2,2,"Partial High School",1991/10/19 00:00:00,"Normal","Skilled Manual","Y",1
2983,24022379500.00,"Brown","Donald","L.","7153 Bellord Ct","#18",,,"Berkeley","CA","68924","USA",36,"799-555-4443","979-555-3750",1946/11/14 00:00:00,"M","$50K - $70K","F",5,2,"Bachelors Degree",1994/5/10 00:00:00,"Bronze","Professional","Y",4
2984,24025367500.00,"Whitaker","Filemon",,"2067 Black Point Pl",,,,"Guadalajara","Jalisco","54120","Mexico",4,"456-555-1365","414-555-5015",1931/4/2 00:00:00,"M","$130K - $150K","F",2,1,"High School Degree",1991/1/26 00:00:00,"Silver","Professional","Y",2
2985,24026263400.00,"Peters","Marcella",,"1599 Green Hill Rd",,,,"Ladner","BC","90073","Canada",96,"860-555-7515","687-555-1022",1946/3/2 00:00:00,"M","$30K - $50K","F",3,3,"Partial High School",1993/3/22 00:00:00,"Bronze","Manual","N",4
2986,24028800700.00,"Woodruff","Joanne","M.","9422 San Carlos Ave.",,,,"Camacho","Zacatecas","41431","Mexico",27,"779-555-6722","806-555-6257",1924/4/23 00:00:00,"S","$50K - $70K","M",4,0,"High School Degree",1992/12/5 00:00:00,"Silver","Skilled Manual","Y",4
2987,24032239300.00,"Olguin","Aurelia",,"9208 West Rd","Unit E1",,,"Marysville","WA","43546","USA",82,"306-555-2500","792-555-1468",1917/2/2 00:00:00,"S","$30K - $50K","M",2,0,"High School Degree",1993/4/22 00:00:00,"Bronze","Skilled Manual","N",4
2988,24086763300.00,"Potter","Stephen",,"4630 Adobe Dr",,,,"Seattle","WA","33772","USA",18,"600-555-6253","273-555-8989",1913/12/19 00:00:00,"M","$30K - $50K","M",1,1,"High School Degree",1993/3/10 00:00:00,"Bronze","Manual","Y",3
2989,24089751200.00,"Smith","Karen","L.","3378 Coggins Drive",,,,"Berkeley","CA","20497","USA",36,"388-555-4318","830-555-5910",1972/1/19 00:00:00,"M","$30K - $50K","M",1,1,"Partial College",1991/10/8 00:00:00,"Bronze","Skilled Manual","Y",3
2990,24099015600.00,"Allen","John",,"1710 View Dr",,,,"Mexico City","Mexico","83728","Mexico",2,"353-555-9782","334-555-3060",1954/11/9 00:00:00,"M","$30K - $50K","M",2,2,"Partial College",1993/3/13 00:00:00,"Bronze","Management","Y",3
2991,24100195765.00,"Wolters","Sheryl","A.","4660 Cape Cod Way",,,,"Woodland Hills","CA","18167","USA",62,"404-555-1132","253-555-2268",1957/8/17 00:00:00,"S","$130K - $150K","F",1,0,"High School Degree",1993/10/18 00:00:00,"Bronze","Management","Y",2
2992,24100657100.00,"Kinnaird","Mary",,"5901 May Rd",,,,"Oak Bay","BC","39716","Canada",99,"392-555-5225","919-555-1704",1945/4/23 00:00:00,"M","$50K - $70K","F",3,3,"Bachelors Degree",1991/8/21 00:00:00,"Golden","Professional","Y",2
2993,24109615683.00,"Szynskie","Bonnie","C.","9105 Jacobsen Street",,,,"Imperial Beach","CA","39316","USA",14,"465-555-4203","861-555-8539",1977/6/22 00:00:00,"S","$70K - $90K","M",1,0,"Partial High School",1994/10/21 00:00:00,"Bronze","Professional","N",1
2994,24113955500.00,"Cartan","Elizabeth","R.","602 Columbia River Ct",,,,"Imperial Beach","CA","77996","USA",14,"715-555-1582","411-555-2946",1964/4/9 00:00:00,"M","$30K - $50K","M",1,1,"Partial College",1990/11/4 00:00:00,"Bronze","Skilled Manual","Y",2
2995,24119480800.00,"Bennett","Frances",,"4060 Roundtree Court",,,,"Santa Anita","DF","43758","Mexico",108,"811-555-8189","615-555-3068",1946/9/22 00:00:00,"M","$130K - $150K","M",2,0,"Partial College",1994/3/22 00:00:00,"Golden","Professional","Y",3
2996,24131733200.00,"Taylor, Jr.","Emmett","H.","8465 Kim Court",,,,"Albany","OR","96630","USA",71,"423-555-7853","426-555-8760",1952/5/6 00:00:00,"M","$10K - $30K","F",4,1,"Partial High School",1991/5/9 00:00:00,"Normal","Skilled Manual","Y",0
2997,24133911132.00,"Borges","Melphia","J.","4833 Heather Pl",,,,"Issaquah","WA","22612","USA",21,"542-555-4089","654-555-7511",1972/2/11 00:00:00,"M","$10K - $30K","M",4,4,"Partial High School",1991/7/19 00:00:00,"Normal","Skilled Manual","N",1
2998,24143014550.00,"Gonzales","Phyllis",,"6837 Rosemarie Place",,,,"Merida","Yucatan","21295","Mexico",26,"177-555-2382","488-555-2832",1964/10/21 00:00:00,"M","$130K - $150K","M",4,3,"Partial High School",1994/3/22 00:00:00,"Bronze","Professional","Y",3
2999,24150701800.00,"Nopier","Judith",,"6115 Glenside Court",,,,"Concord","CA","91086","USA",46,"557-555-9903","977-555-3868",1913/10/2 00:00:00,"S","$50K - $70K","F",5,0,"Bachelors Degree",1990/8/21 00:00:00,"Bronze","Management","N",4
3000,24154886000.00,"Taylor","Dante",,"1029 Birchwood Dr",,,,"Olympia","WA","76282","USA",85,"566-555-3742","524-555-7392",1930/11/14 00:00:00,"S","$30K - $50K","M",1,0,"High School Degree",1994/12/7 00:00:00,"Normal","Skilled Manual","N",1
3001,24155781900.00,"Fitzmorris","Paul",,"7905 Nottingham Place",,,,"Woodburn","OR","39528","USA",69,"970-555-9892","797-555-3399",1919/9/23 00:00:00,"M","$30K - $50K","F",1,0,"High School Degree",1993/10/27 00:00:00,"Bronze","Manual","N",1
3002,24161950945.00,"Dowdell","Carolyn",,"5728 Alum Rock Drive",,,,"Santa Anita","DF","63593","Mexico",108,"889-555-9099","255-555-3292",1929/6/13 00:00:00,"S","$110K - $130K","M",0,0,"Partial College",1991/4/8 00:00:00,"Bronze","Management","Y",4
3003,24164912104.00,"Fitzgerald","Kerry","L.","5515 West Boyd Rd",,,,"Bellflower","CA","65707","USA",55,"416-555-4878","551-555-6928",1963/4/1 00:00:00,"S","$50K - $70K","F",2,0,"Bachelors Degree",1992/7/3 00:00:00,"Bronze","Management","Y",2
3004,24168034200.00,"Moore","Louise","V.","3592 Ada Dr",,,,"Downey","CA","82226","USA",58,"358-555-2714","931-555-5449",1921/10/16 00:00:00,"S","$130K - $150K","F",1,0,"Partial High School",1993/2/15 00:00:00,"Silver","Management","Y",3
3005,24168415069.00,"Monkres","Thomas",,"3633 Stratton Circle",,,,"Beverly Hills","CA","50503","USA",47,"147-555-9778","589-555-2371",1957/12/20 00:00:00,"S","$70K - $90K","M",4,0,"Bachelors Degree",1993/6/12 00:00:00,"Bronze","Management","N",4
3006,24169825900.00,"Hoskins","Raymond",,"4620 Mountain Spring Road",,,,"Lemon Grove","CA","33183","USA",12,"351-555-9899","332-555-3178",1971/8/8 00:00:00,"M","$50K - $70K","M",3,2,"Partial College",1993/9/25 00:00:00,"Bronze","Skilled Manual","Y",2
3007,24177035689.00,"Bauer","Glenda","S.","4914 Sierra Drive",,,,"Sooke","BC","40329","Canada",101,"162-555-6592","912-555-7728",1936/1/13 00:00:00,"M","$50K - $70K","M",1,1,"Bachelors Degree",1991/3/28 00:00:00,"Normal","Management","Y",3
3008,24181627600.00,"Sexauer","John","F.","6155 Vist Oak Dr",,,,"Tlaxiaco","Oaxaca","88170","Mexico",30,"390-555-5342","678-555-7164",1975/2/3 00:00:00,"S","$50K - $70K","M",1,0,"Bachelors Degree",1990/7/28 00:00:00,"Bronze","Management","Y",2
3009,24192233100.00,"Hackworth","Marie",,"9359 Smike Tree Court",,,,"Burbank","CA","61478","USA",53,"224-555-9664","620-555-4999",1968/11/26 00:00:00,"M","$130K - $150K","F",3,2,"Partial College",1991/6/25 00:00:00,"Bronze","Professional","Y",3
3010,24192533500.00,"Aguilar","Roland",,"856 Summit View Dr",,,,"Burbank","CA","92084","USA",53,"474-555-7042","409-555-3064",1930/8/21 00:00:00,"S","$90K - $110K","M",3,0,"Graduate Degree",1994/7/16 00:00:00,"Bronze","Professional","Y",3
3011,24196487069.00,"Collins","Jack",,"6969 Hobby Court",,,,"Marysville","WA","31553","USA",82,"924-555-1487","728-555-5366",1931/8/21 00:00:00,"M","$10K - $30K","F",2,0,"Partial High School",1991/6/5 00:00:00,"Normal","Manual","Y",2
3012,24201046800.00,"Frost","Howard",,"8719 St. Peter Court",,,,"El Cajon","CA","84425","USA",16,"535-555-1152","539-555-2059",1963/5/26 00:00:00,"M","$70K - $90K","F",4,4,"Bachelors Degree",1994/5/15 00:00:00,"Golden","Professional","Y",2
